hospital_name,address,LocName,fX,fY,assigned_cases,refused_attempts,refused_cases,total_demand,refusal_rate_raw,refusal_rate_bayes,accepted_weighted,refused_weighted,severity_pressure,demand_norm,size_penalty,stress_score,stress_score_scaled
河村内科外科クリニック（中山五,〒981-0952 宮城県仙台市青葉区中山５丁目６−１,宮城県/仙台市/青葉区/中山/五丁目/６番,140.8439,38.29213,0,1,1,1,1.0,0.5454545454545454,0,3,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
河西耳鼻咽喉科（中央二,〒980-0021 宮城県仙台市青葉区中央２丁目９−１ 河西ビル ２Ｆ,宮城県/仙台市/青葉区/中央/二丁目/９番,140.87453,38.26245,0,1,1,1,1.0,0.5454545454545454,0,0,0.0,0.07426982668360246,0.5,0.10328739535635799,0.021609723829983926
河野医院（旗立二,〒982-0215 宮城県仙台市太白区旗立２丁目４−１８,宮城県/仙台市/太白区/旗立/二丁目/４番,140.81389,38.22527,2,3,3,5,0.6,0.5333333333333333,4,5,0.5555555555555556,0.19198471691217187,0.8,0.3415662948802829,0.361453043902801
泉ヶ丘クリニック（桂一,〒981-3134 宮城県仙台市泉区桂１丁目１８−１,宮城県/仙台市/泉区/桂/一丁目/１８番,140.86354,38.3321,18,10,10,28,0.35714285714285715,0.39473684210526316,31,22,0.41509433962264153,0.3608014065403594,1.0,0.3902108627560881,0.4308319586260547
泉ヶ丘佐藤内科医院（泉ヶ丘四,〒981-3201 宮城県仙台市泉区泉ケ丘４丁目２７−１０ 泉ヶ丘佐藤内科,宮城県/仙台市/泉区/泉ケ丘/四丁目/２７番,140.86575,38.36114,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
泉七北田こどもの杜ＣＬ（七北田字東裏,〒981-3131 宮城県仙台市泉区七北田東裏２７−２,宮城県/仙台市/泉区/七北田/東裏/２７番地,140.89059,38.32458,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
泉中央こどもクリニック（泉中央三,〒981-3133 宮城県仙台市泉区泉中央３丁目２９−７ ウイング２１,宮城県/仙台市/泉区/泉中央/三丁目/２９番,140.88574,38.32351,1,1,1,2,0.5,0.5,1,2,0.6666666666666666,0.1177148902285694,0.5,0.21406359281587264,0.17960336407635175
泉中央心療内科クリニック（泉中央三,〒981-3133 宮城県仙台市泉区泉中央３丁目２９−７ ウイング２１,宮城県/仙台市/泉区/泉中央/三丁目/２９番,140.88574,38.32351,0,2,2,2,1.0,0.5833333333333334,0,2,1.0,0.1177148902285694,0.5,0.28350803726031715,0.27864793163044477
泉中央病院（上谷刈四,〒981-3121 宮城県仙台市泉区上谷刈４丁目１６−１４,宮城県/仙台市/泉区/上谷刈/四丁目/１６番,140.87572,38.31533,18,38,37,56,0.6727272727272727,0.6461538461538462,36,50,0.5813953488372093,0.4332077304165309,1.0,0.5535856418025288,0.6638438931206175
泉内科消化器科（泉中央二,〒981-3133 宮城県仙台市泉区泉中央２丁目１５−８,宮城県/仙台市/泉区/泉中央/二丁目/１５番,140.87756,38.32981,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
泉整形外科病院（上谷刈,〒981-3121 宮城県仙台市泉区上谷刈丸山６−１,宮城県/仙台市/泉区/上谷刈/丸太,140.86459,38.30835,542,713,699,1255,0.5632554391619662,0.5627498001598721,938,1070,0.5328685258964143,0.7645796987935989,1.0,0.6200660082832951,0.758660968865139
泉松クリニック（松森字新田,〒981-3111 宮城県仙台市泉区松森新田 泉松クリニック 第2透析室,宮城県/仙台市/泉区/松森/新田,140.90593,38.30437,3,4,4,7,0.5714285714285714,0.5294117647058824,5,6,0.5454545454545454,0.22280948005080736,0.8,0.3460468773896627,0.36784343784406115
泉病院（長命ヶ丘二,〒981-3212 宮城県仙台市泉区長命ケ丘２丁目１−１,宮城県/仙台市/泉区/長命ケ丘/二丁目/１番,140.8429,38.3162,699,1389,1368,2088,0.6618287373004355,0.661049590755898,1106,2141,0.6593778872805667,0.8190919711961109,1.0,0.7131731497441919,0.8914542633607079
泉黒沢クリニック（松森字陣ヶ原,〒981-3111 宮城県仙台市泉区松森陣ケ原２４−３,宮城県/仙台市/泉区/松森/陣ケ原,140.91026,38.30187,1,1,1,2,0.5,0.5,2,2,0.5,0.1177148902285694,0.5,0.1862858150380949,0.13998553705471467
浅沼整形外科医院（長町四,〒982-0011 宮城県仙台市太白区長町４丁目７−１２,宮城県/仙台市/太白区/長町/四丁目/７番,140.88084,38.22958,0,24,23,24,1.0,0.8484848484848485,0,36,1.0,0.3448983943581433,1.0,0.7311277476143306,0.9170618608565475
浜田クリニック（若林一,〒984-0826 宮城県仙台市若林区若林１丁目１３−５−２,宮城県/仙台市/若林区/若林/一丁目/１３番,140.89609,38.23347,2,0,0,2,0.0,0.4166666666666667,3,0,0.0,0.1177148902285694,0.5,0.08906359281587269,0.0013231424789846085
海瀬内科クリニック（木町通一,〒980-0801 宮城県仙台市青葉区木町通１丁目６−３２ 晩翠ウイングビル,宮城県/仙台市/青葉区/木町通/一丁目/６番,140.86504,38.26965,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
清水内科外科医院（若林五,〒984-0826 宮城県仙台市若林区若林５丁目４−５０ エステートピア蘭,宮城県/仙台市/若林区/若林/五丁目/４番,140.90294,38.23064,8,10,10,18,0.5555555555555556,0.5357142857142857,12,17,0.5862068965517241,0.3154928401879614,1.0,0.479138007484657,0.557663567171898
清水内科小児科医院（萩野町二,〒983-0043 宮城県仙台市宮城野区萩野町２丁目１７−６,宮城県/仙台市/宮城野区/萩野町/二丁目/１７番,140.91205,38.25597,1,0,0,1,0.0,0.45454545454545453,1,0,0.0,0.07426982668360246,0.5,0.08813588020484282,0.0
清水外科医院（新田一,〒983-0038 宮城県仙台市宮城野区新田１丁目２０−１０,宮城県/仙台市/宮城野区/新田/一丁目/２０番,140.92001,38.27528,3,4,4,7,0.5714285714285714,0.5294117647058824,3,6,0.6666666666666666,0.22280948005080736,0.8,0.3783701097128951,0.4139441820146936
渋川内科医院（宮町五,〒980-0004 宮城県仙台市青葉区宮町５丁目１０−１５,宮城県/仙台市/青葉区/宮町/五丁目/１０番,140.88763,38.27649,0,8,8,8,1.0,0.7222222222222222,0,7,1.0,0.23542978045713886,0.8,0.5220405340478297,0.6188529427140529
渡辺アイ整形外科胃腸内科,〒981-1102 宮城県仙台市太白区袋原４丁目３７−１０,宮城県/仙台市/太白区/袋原/四丁目/３７番,140.91599,38.19897,6,4,4,10,0.4,0.45,7,3,0.3,0.2569313867399664,1.0,0.33564379557998886,0.3530061280014676
渡辺内科胃腸科医院（長町七,〒982-0011 宮城県仙台市太白区長町７丁目２−７,宮城県/仙台市/太白区/長町/七丁目/２番,140.88126,38.22795,1,2,2,3,0.6666666666666666,0.5384615384615384,1,3,0.75,0.14853965336720493,0.5,0.23950019863812388,0.21588211385775843
湯村医院（岩切字若宮前,〒983-0821 宮城県仙台市宮城野区岩切若宮前８２−１,宮城県/仙台市/宮城野区/岩切/若宮前/８２番地,140.95023,38.30543,0,2,2,2,1.0,0.5833333333333334,0,4,1.0,0.1177148902285694,0.5,0.28350803726031715,0.27864793163044477
瀬上整形外科医院（中央二,〒980-0021 宮城県仙台市青葉区中央２丁目８−３２ 生活文化ビル 2階,宮城県/仙台市/青葉区/中央/二丁目/８番,140.87486,38.26183,0,3,3,3,1.0,0.6153846153846154,0,4,1.0,0.14853965336720493,0.5,0.2939873781253034,0.2935940053232775
瀬野整形外科医院（中央二,〒980-0021 宮城県仙台市青葉区中央２丁目２−５ あおば通駅前ビル ５階,宮城県/仙台市/青葉区/中央/二丁目/２番,140.87701,38.26095,3,4,4,7,0.5714285714285714,0.5294117647058824,4,8,0.6666666666666666,0.22280948005080736,0.8,0.3783701097128951,0.4139441820146936
熊坂皮フ科クリニック（鶴ヶ谷五,〒983-0824 宮城県仙台市宮城野区鶴ケ谷５丁目１５−２,宮城県/仙台市/宮城野区/鶴ケ谷/五丁目/１５番,140.91228,38.29448,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
片平丁伊藤整形外科（一番丁一,〒980-0811 宮城県仙台市青葉区一番町１丁目１５−１５,宮城県/仙台市/青葉区/一番町/一丁目/１５番,140.87129,38.2564,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
牛込医院（南光台七,〒981-8003 宮城県仙台市泉区南光台７丁目５−２７,宮城県/仙台市/泉区/南光台/七丁目/５番,140.90218,38.29903,1,8,7,9,0.875,0.6666666666666666,1,13,0.9285714285714286,0.24671902386267414,0.8,0.4911885650935386,0.574850575818964
田中こどもクリニック（花京院二丁目,〒980-0013 宮城県仙台市青葉区花京院２丁目２−１１ 区画A,宮城県/仙台市/青葉区/花京院/二丁目/２番,140.88173,38.26691,3,0,0,3,0.0,0.38461538461538464,3,0,0.0,0.14853965336720493,0.5,0.08885917299709827,0.0010315903942646298
田島内科医院（萩野町一,〒983-0043 宮城県仙台市宮城野区萩野町１丁目１１−１ 萩野町Ｍビル １Ｆ,宮城県/仙台市/宮城野区/萩野町/一丁目/１１番,140.91168,38.25796,0,1,1,1,1.0,0.5454545454545454,0,0,0.0,0.07426982668360246,0.5,0.10328739535635799,0.021609723829983926
田所ハートクリニック（岩切字洞ノ口,〒983-0821 宮城県仙台市宮城野区岩切洞ノ口２２９−５,宮城県/仙台市/宮城野区/岩切/洞ノ口/２２９番地,140.95195,38.30425,1,2,2,3,0.6666666666666666,0.5384615384615384,1,2,0.6666666666666666,0.14853965336720493,0.5,0.22561130974923502,0.19607320034693984
畑岡内科クリニック（寺岡一,〒981-3204 宮城県仙台市泉区寺岡１丁目２−１,宮城県/仙台市/泉区/寺岡/一丁目/２番,140.83604,38.3355,1,1,1,2,0.5,0.5,1,1,0.5,0.1177148902285694,0.5,0.1862858150380949,0.13998553705471467
登米市立登米市民病院（登米市,〒987-0511 宮城県登米市迫町佐沼下田中２５,宮城県/登米市/迫町佐沼/下田中/２５番地,141.19231,38.6872,1,1,1,2,0.5,0.5,3,3,0.5,0.1177148902285694,0.5,0.1862858150380949,0.13998553705471467
白木原クリニック（南光台七,〒981-8003 宮城県仙台市泉区南光台７丁目１−９６,宮城県/仙台市/泉区/南光台/七丁目/１番,140.89815,38.30076,0,2,2,2,1.0,0.5833333333333334,0,2,1.0,0.1177148902285694,0.5,0.28350803726031715,0.27864793163044477
白根胃腸クリニック（上杉二,〒980-0011 宮城県仙台市青葉区上杉２丁目１−３０,宮城県/仙台市/青葉区/上杉/二丁目/１番,140.87286,38.27347,0,1,1,1,1.0,0.5454545454545454,0,0,0.0,0.07426982668360246,0.5,0.10328739535635799,0.021609723829983926
相田内科医院（荒巻本沢三,〒981-0966 宮城県仙台市青葉区荒巻本沢３丁目１６−５,宮城県/仙台市/青葉区/荒巻本沢/三丁目/１６番,140.85577,38.29243,4,3,3,7,0.42857142857142855,0.47058823529411764,5,6,0.5454545454545454,0.22280948005080736,0.8,0.33036060287985886,0.34547101787890144
県こども病院（落合四,〒989-3126 宮城県仙台市青葉区落合４丁目３−１７,宮城県/仙台市/青葉区/落合/四丁目/３番,140.78273,38.27483,663,162,158,825,0.19244823386114496,0.19614921780986763,985,222,0.18392709196354598,0.7196744699017816,1.0,0.3665835932250651,0.39713375984420274
県立精神医療センター（名取市,〒981-1231 宮城県名取市手倉田山無番地,宮城県/名取市/手倉田/山,140.86876,38.1635,33,145,120,178,0.7843137254901961,0.7668711656441718,59,125,0.6793478260869565,0.5558217007094259,1.0,0.6673468974801847,0.8260949480918754
矢口クリニック（富沢西四丁目,〒982-0037 宮城県仙台市太白区富沢鍛冶屋敷３７−１,宮城県/仙台市/太白区/富沢,140.86816,38.21778,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
矢野内科クリニック（中山台二,〒989-3202 宮城県仙台市青葉区中山台２丁目２６−１４,宮城県/仙台市/青葉区/中山台/二丁目/２６番,140.81725,38.30217,0,2,2,2,1.0,0.5833333333333334,0,3,1.0,0.1177148902285694,0.5,0.28350803726031715,0.27864793163044477
石川内科医院（八幡二,〒980-0871 宮城県仙台市青葉区八幡２丁目１８−２,宮城県/仙台市/青葉区/八幡/二丁目/１８番,140.85022,38.27391,4,4,4,8,0.5,0.5,6,5,0.45454545454545453,0.23542978045713886,0.8,0.31732672933402495,0.3268815629667148
石巻赤十字病院（石巻市蛇田,〒986-0861 宮城県石巻市蛇田西道下７１,宮城県/石巻市/蛇田/西道下/７１番地,141.27919,38.45883,6,15,15,21,0.7142857142857143,0.6451612903225806,14,28,0.6666666666666666,0.3312012134235689,1.0,0.5476763901376054,0.6554158715502403
石田医院（連坊小路,〒984-0053 宮城県仙台市若林区連坊小路５３,宮城県/仙台市/若林区/連坊小路,140.88919,38.25111,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
神尾眼科（五輪二,〒983-0842 宮城県仙台市宮城野区五輪２丁目９−１０ ミコノスビル,宮城県/仙台市/宮城野区/五輪/二丁目/９番,140.90599,38.26471,1,1,1,2,0.5,0.5,1,0,0.0,0.1177148902285694,0.5,0.10295248170476157,0.021132055989803177
神林耳鼻咽喉科医院（中山四,,,,,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
福井医院（東宮城野,〒983-0042 宮城県仙台市宮城野区東宮城野４,宮城県/仙台市/宮城野区/東宮城野/４番,140.9198,38.26033,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
福住クリニック（福住町,〒983-0033 宮城県仙台市宮城野区福住町４−１６,宮城県/仙台市/宮城野区/福住町/４番,140.95172,38.27369,0,3,2,3,1.0,0.5833333333333334,0,1,1.0,0.14853965336720493,0.5,0.2886454977834231,0.28597519243450115
福室みみはなのどクリニック（福室四,〒983-0005 宮城県仙台市宮城野区宮城野区福室４丁目１８−１８,宮城県/仙台市/宮城野区/宮城野,140.89862,38.25761,0,4,4,4,1.0,0.6428571428571429,0,5,1.0,0.17244919717907164,0.5,0.3025510566727024,0.3058078813962288
福室クリニック（福室五,〒983-0005 宮城県仙台市宮城野区福室５丁目１３−１５,宮城県/仙台市/宮城野区/福室/五丁目/１３番,140.9729,38.28164,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
福田内科クリニック（泉中央一,〒981-3133 宮城県仙台市泉区泉中央１丁目１７−１,宮城県/仙台市/泉区/泉中央/一丁目/１７番,140.87935,38.32425,2,2,2,4,0.5,0.5,2,3,0.6,0.17244919717907164,0.5,0.21207486619651195,0.1767669590971821
結城クリニック（上飯田字天神,〒984-0838 宮城県仙台市若林区上飯田天神１０８−４,宮城県/仙台市/若林区/上飯田/天神/１０８番地,140.92247,38.21853,3,6,5,9,0.625,0.5555555555555556,4,10,0.7142857142857143,0.24671902386267414,0.8,0.40441607832105175,0.4510920304561355
緑の里クリニック（岩沼市,〒989-2455 宮城県岩沼市北長谷畑向山南２７−２,宮城県/岩沼市/北長谷/畑向山南/２７番地,140.83632,38.10936,2,0,0,2,0.0,0.4166666666666667,5,0,0.0,0.1177148902285694,0.5,0.08906359281587269,0.0013231424789846085
緑ヶ丘病院（塩釜市,〒985-0045 宮城県塩竈市西玉川町１−１６,宮城県/塩竈市/西玉川町/１番,141.00198,38.31018,2,3,3,5,0.6,0.5333333333333333,2,2,0.5,0.19198471691217187,0.8,0.32675148006546806,0.3403235361579278
羽二生クリニック（柏木二,〒981-0933 宮城県仙台市青葉区柏木２丁目２−１４,宮城県/仙台市/青葉区/柏木/二丁目/２番,140.85628,38.27217,1,0,0,1,0.0,0.45454545454545453,2,0,0.0,0.07426982668360246,0.5,0.08813588020484282,0.0
脳神経内科クリニック仙台（中央三,〒980-0021 宮城県仙台市青葉区中央３丁目１−２２ ６Ｆ,宮城県/仙台市/青葉区/中央/三丁目/１番,140.87874,38.26047,15,4,4,19,0.21052631578947367,0.3103448275862069,19,4,0.17391304347826086,0.32098885054627657,1.0,0.2684155738702481,0.2571224298893915
自衛隊仙台病院（南目館,〒983-0041 宮城県仙台市宮城野区南目館１−１,宮城県/仙台市/宮城野区/南目館/１番,140.91599,38.26226,9,2,2,11,0.18181818181818182,0.3333333333333333,10,2,0.16666666666666666,0.26625454359577433,1.0,0.25541818119859144,0.2385850055238639
興野内科（松が丘,〒982-0821 宮城県仙台市太白区松が丘８−１０,宮城県/仙台市/太白区/松が丘/８番,140.84955,38.2427,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
舘下診療所（長町五,〒982-0011 宮城県仙台市太白区長町５丁目２−１６ アムールシャトー,宮城県/仙台市/太白区/長町/五丁目/２番,140.88371,38.22561,1,3,3,4,0.75,0.5714285714285714,2,4,0.6666666666666666,0.17244919717907164,0.5,0.23509073921238496,0.20959315862939573
色川内科小児科医院（福田町二,〒983-0023 宮城県仙台市宮城野区福田町２丁目５−１３,宮城県/仙台市/宮城野区/福田町/二丁目/５番,140.96112,38.26857,2,1,1,3,0.3333333333333333,0.46153846153846156,4,0,0.0,0.14853965336720493,0.5,0.10167968581761107,0.01931674132732791
花だて内科循環器科（大野田五,〒982-0014 宮城県仙台市太白区大野田５丁目３８−３,宮城県/仙台市/太白区/大野田/五丁目,140.8752,38.21676,0,2,2,2,1.0,0.5833333333333334,0,4,1.0,0.1177148902285694,0.5,0.28350803726031715,0.27864793163044477
花壇医院（花壇,〒980-0815 宮城県仙台市青葉区花壇５−３,宮城県/仙台市/青葉区/花壇/５番,140.86276,38.25505,1,0,0,1,0.0,0.45454545454545453,1,0,0.0,0.07426982668360246,0.5,0.08813588020484282,0.0
花水こどもクリニック（泉崎一,〒982-0031 宮城県仙台市太白区泉崎１丁目３２−１５,宮城県/仙台市/太白区/泉崎/一丁目/３２番,140.86662,38.21936,1,3,3,4,0.75,0.5714285714285714,1,2,0.6666666666666666,0.17244919717907164,0.5,0.23509073921238496,0.20959315862939573
花田消化器科・内科（南光台三,〒981-8003 宮城県仙台市泉区南光台３丁目１８−５,宮城県/仙台市/泉区/南光台/三丁目/１８番,140.89276,38.29676,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
芳縁ファミリークリニック（松陵四,〒981-3108 宮城県仙台市泉区松陵４丁目２−５,宮城県/仙台市/泉区/松陵/四丁目/２番,140.91383,38.33128,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
若山医院　内科・循環器内科（東勝山三,〒981-0923 宮城県仙台市青葉区東勝山３丁目４−５,宮城県/仙台市/青葉区/東勝山/三丁目/４番,140.86292,38.29649,2,0,0,2,0.0,0.4166666666666667,3,0,0.0,0.1177148902285694,0.5,0.08906359281587269,0.0013231424789846085
若林病院　東北医科薬科大学（大和町二,〒984-0042 宮城県仙台市若林区大和町２丁目２９−１,宮城県/仙台市/若林区/大和町/二丁目/２９番,140.91089,38.24657,623,1047,1024,1670,0.6217364905889496,0.6210018105009053,1076,1627,0.6019237883832779,0.7951696036500843,1.0,0.6726984008447557,0.8337274857375937
茂庭台診療所（茂庭台二,〒982-0252 宮城県仙台市太白区茂庭台２丁目１６−１０ 介護老人保健施設茂庭台庭豊齢ホーム,宮城県/仙台市/太白区/茂庭台/二丁目/１６番,140.78297,38.23315,1,0,0,1,0.0,0.45454545454545453,2,0,0.0,0.07426982668360246,0.5,0.08813588020484282,0.0
草刈内科医院（東照宮二,〒981-0908 宮城県仙台市青葉区東照宮２丁目１−２,宮城県/仙台市/青葉区/東照宮/二丁目/１番,140.88538,38.27769,0,3,3,3,1.0,0.6153846153846154,0,2,1.0,0.14853965336720493,0.5,0.2939873781253034,0.2935940053232775
草刈耳鼻咽喉科医院（原町二,〒983-0841 宮城県仙台市宮城野区原町２丁目３−６１,宮城県/仙台市/宮城野区/原町/二丁目/３番,140.90337,38.26497,4,0,0,4,0.0,0.35714285714285715,4,0,0.0,0.17244919717907164,0.5,0.08826534238698813,0.00018464437217075608
荒井西ゆずの木整形外科クリニック（なない,〒984-0017 宮城県仙台市若林区なないろの里２丁目１−１,宮城県/仙台市/若林区/なないろの里/二丁目/１番,140.9306,38.24295,0,4,3,4,1.0,0.6153846153846154,0,3,1.0,0.17244919717907164,0.5,0.2979723020939478,0.2992774703487062
荒巻なべクリニック（荒巻本沢三,〒981-0966 宮城県仙台市青葉区荒巻本沢３丁目１−７,宮城県/仙台市/青葉区/荒巻本沢/三丁目/１番,140.85716,38.28927,1,7,7,8,0.875,0.6666666666666666,1,10,0.9090909090909091,0.23542978045713886,0.8,0.48298329499059056,0.5631478768412054
菊地内科クリニック（東中田一,〒981-1107 宮城県仙台市太白区東中田１丁目１８−３０,宮城県/仙台市/太白区/東中田/一丁目/１８番,140.90233,38.20348,2,0,0,2,0.0,0.4166666666666667,2,0,0.0,0.1177148902285694,0.5,0.08906359281587269,0.0013231424789846085
菊地胃腸科内科医院（春日町,〒980-0821 宮城県仙台市青葉区春日町１０−３０,宮城県/仙台市/青葉区/春日町/１０番,140.86348,38.26704,0,1,1,1,1.0,0.5454545454545454,0,3,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
葵会仙台病院（荒井東一,〒984-0030 宮城県仙台市若林区荒井東１丁目６−８,宮城県/仙台市/若林区/荒井東/一丁目/６番,140.94933,38.24089,5,11,11,16,0.6875,0.6153846153846154,12,18,0.6,0.303575156795328,1.0,0.5063199240599812,0.5964315520558175
藤原外科医院（長町五,〒982-0011 宮城県仙台市太白区長町５丁目９−１５,宮城県/仙台市/太白区/長町/五丁目/９番,140.88205,38.22715,1,4,4,5,0.8,0.6,1,3,0.75,0.19198471691217187,0.8,0.4111959245099125,0.46076173030370476
虹の丘小児科内科クリニック（虹の丘一,〒981-8007 宮城県仙台市泉区虹の丘１丁目１１−１６,宮城県/仙台市/泉区/虹の丘/一丁目/１１番,140.87219,38.30587,4,0,0,4,0.0,0.35714285714285715,5,0,0.0,0.17244919717907164,0.5,0.08826534238698813,0.00018464437217075608
西中田中央内科小児科（西中田五,〒981-1105 宮城県仙台市太白区西中田５丁目１２−１２,宮城県/仙台市/太白区/西中田/五丁目/１２番,140.87627,38.19632,0,3,3,3,1.0,0.6153846153846154,0,2,1.0,0.14853965336720493,0.5,0.2939873781253034,0.2935940053232775
西仙台病院（芋沢字新田,〒989-3212 宮城県仙台市青葉区芋沢新田５４−４,宮城県/仙台市/青葉区/芋沢/新田/５４番地,140.74197,38.27525,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
西多賀・やまだ内科糖尿病クリニック,〒982-0034 宮城県仙台市太白区西多賀３丁目５−１８,宮城県/仙台市/太白区/西多賀/三丁目/５番,140.85439,38.22268,0,2,2,2,1.0,0.5833333333333334,0,3,1.0,0.1177148902285694,0.5,0.28350803726031715,0.27864793163044477
西多賀病院（鈎取本町二,〒982-0805 宮城県仙台市太白区鈎取本町２丁目１１−１１ 独立行政法人 国立病院機構 仙台西多賀病院 ２階,宮城県/仙台市/太白区/鈎取本町/二丁目/１１番,140.83415,38.22691,36,86,83,122,0.6974789915966386,0.6821705426356589,70,139,0.6650717703349283,0.5156193490599414,1.0,0.6209538873435095,0.7599272990699927
西多賀耳鼻咽喉科クリニック（西多賀四,〒982-0034 宮城県仙台市太白区西多賀４丁目１０−７,宮城県/仙台市/太白区/西多賀/四丁目/１０番,140.851,38.22276,1,1,1,2,0.5,0.5,1,2,0.6666666666666666,0.1177148902285694,0.5,0.21406359281587264,0.17960336407635175
西尾美枝子整形外科医院（上飯田一,〒984-0838 宮城県仙台市若林区上飯田１丁目８−２１,宮城県/仙台市/若林区/上飯田/一丁目/８番,140.91502,38.22071,5,4,4,9,0.4444444444444444,0.47368421052631576,5,3,0.375,0.24671902386267414,0.8,0.29210752917039734,0.2909128862172757
西沢脳神経外科クリニック（土樋,〒984-0065 宮城県仙台市若林区土樋６２,宮城県/仙台市/若林区/土樋/６２番地,140.88322,38.2473,45,15,14,60,0.23728813559322035,0.2753623188405797,81,19,0.19,0.44047483416676547,1.0,0.3019457176691151,0.30494452162262026
谷整形外科クリニック（東中田四,〒981-1107 宮城県仙台市太白区東中田４丁目２２−２,宮城県/仙台市/太白区/東中田/四丁目/２２番,140.90796,38.19746,22,12,12,34,0.35294117647058826,0.38636363636363635,29,20,0.40816326530612246,0.3809509606796482,1.0,0.391825954116469,0.4331354693910843
貝ヶ森木村医院（貝ヶ森六,〒981-0942 宮城県仙台市青葉区貝ケ森６丁目１５−８,宮城県/仙台市/青葉区/貝ケ森/六丁目/１５番,140.84419,38.28423,1,1,1,2,0.5,0.5,1,2,0.6666666666666666,0.1177148902285694,0.5,0.21406359281587264,0.17960336407635175
貝山中央病院（大町二,〒980-0804 宮城県仙台市青葉区大町２丁目１２−８,宮城県/仙台市/青葉区/大町/二丁目/１２番,140.86673,38.26077,2,11,11,13,0.8461538461538461,0.6956521739130435,2,21,0.9130434782608695,0.282771590184179,1.0,0.6304890807860307,0.7735267902692441
赤石病院（塩釜市,〒985-0023 宮城県塩竈市花立町２２−４２,宮城県/塩竈市/花立町/２２番,141.01932,38.30724,14,12,12,26,0.46153846153846156,0.4722222222222222,31,25,0.44642857142857145,0.35314467068570826,1.0,0.4239318214455006,0.4789261985270478
遠藤クリニック（福田町一,〒983-0023 宮城県仙台市宮城野区福田町１丁目１−１８,宮城県/仙台市/宮城野区/福田町/一丁目/１番,140.9604,38.27115,0,3,3,3,1.0,0.6153846153846154,0,4,1.0,0.14853965336720493,0.5,0.2939873781253034,0.2935940053232775
遠藤外科医院（小田原六,〒980-0003 宮城県仙台市青葉区小田原６丁目５−３７,宮城県/仙台市/青葉区/小田原/六丁目/５番,140.88683,38.27186,1,0,0,1,0.0,0.45454545454545453,1,0,0.0,0.07426982668360246,0.5,0.08813588020484282,0.0
野口胃腸科内科医院（幸町一,〒983-0836 宮城県仙台市宮城野区幸町１丁目１７−３２,宮城県/仙台市/宮城野区/幸町/一丁目/１７番,140.89503,38.27823,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
野村宏脳神経内科クリニック（木町通一,〒980-0801 宮城県仙台市青葉区木町通１丁目５−１２ レイール木町ビル ４階,宮城県/仙台市/青葉区/木町通/一丁目/５番,140.86395,38.26951,5,2,2,7,0.2857142857142857,0.4117647058823529,5,4,0.4444444444444444,0.22280948005080736,0.8,0.28773830143402795,0.28468131110488126
金子耳鼻咽喉科（国見二,〒981-0943 宮城県仙台市青葉区国見２丁目９−１４,宮城県/仙台市/青葉区/国見/二丁目/９番,140.84569,38.27589,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
金淵整形外科クリニック（将監二,〒981-3132 宮城県仙台市泉区将監２丁目１２−１,宮城県/仙台市/泉区/将監/二丁目/１２番,140.88393,38.33136,7,1,1,8,0.125,0.3333333333333333,8,2,0.2,0.23542978045713886,0.8,0.20500349701079262,0.16668147697376742
